id,headline,date,snippet,url,word_count
4fd109b58eb7c8105d5bcc7b,b'Transactions;BASEBALL',7/23/80,"b'CHICAGO (NL) - Recalled Steve Macko, s hortstop, from Wichita of American As- s ociation. YANKEES (AL) - Reactivated Luis T iant, pitcher, from disabled list. Desig- n ated Ed Figueroa, pitcher, for assignment.      BASKETBALL HOUSTON (NBA) - Sign...'",https://query.nytimes.com/gst/abstract.html?res=9C05E3D81739F930A15754C0A966948260,111
4fd115378eb7c8105d5cb2a0,b'Transactions;  BASEBALL',10/25/80,"b'ATLANTA (NL) - Added six minor lea- g uers to roster: Matt Sinatro, catcher;  Al- b ert Hall and Rufino Linares, outfielders; G erald Perry, first baseman, and Felix P ettaway and Steve Bedrosian, right- h anded pitchers.  CALIFORNIA (AL) - Named ...'",https://query.nytimes.com/gst/abstract.html?res=9D06E0DC1539F936A15753C1A966948260,432
4fc49a2d45c1498b0da866b3,b'Radio; Music Talk Events/Sports',12/9/80,b'',https://query.nytimes.com/gst/abstract.html?res=9C01E3DC143AE732A2575AC0A9649D94619FD6CF,657
4fd10d708eb7c8105d5c2397,b'Transactions;  BASEBALL',8/28/80,"b'CINCINNATI (NL) - Called up Geoff C ombe, Sheldon Burnside, pitchers; Eddie M ilner, outfielder, from Indianapolis of the A merican Association. Reactivated Bill B onham, pitcher; Vic Correll, catcher, f rom the disabled list. MONTREAL (NL) - Reac...'",https://query.nytimes.com/gst/abstract.html?res=9C07E1DF1F39F93BA1575BC0A966948260,232id,headline,snippet,url,word_count
5a1985847c459f246b637290,b'Sharing Golf Clubs and Now Their Lives',"b'The couple met in April 2008, shortly after both had joined a golf league.'",https://www.nytimes.com/2017/11/25/fashion/weddings/sharing-golf-clubs-and-now-their-lives.html,801
5aa0d18c5d97b3000139441a,"b'Margaret Abbott, an Unwitting Olympic Trailblazer'","b'She was the first American woman to win the equivalent of Olympic gold, but at a time when the Games were scattershot, her achievement was not recognized.'",https://www.nytimes.com/interactive/2018/obituaries/overlooked-margaret-abbott.html,0
5a2629227c459f246b638d3f,"b'Away From Art Basel Miami Beach, There\xe2\x80\x99s Plenty of Fun'","b'After days and nights of art and parties and more art, sometimes you need a break.'",https://www.nytimes.com/2017/12/05/arts/away-from-art-basel-miami-beach.html,736
5aa0d17d5d97b30001394418,"b'Ida B. Wells, Who Took on Racism in the Deep South With Powerful Reporting on Lynchings'","b'Wells is considered by historians to have been the most famous black woman in the United States during her lifetime, even as she was dogged by prejudice.'",https://www.nytimes.com/interactive/2018/obituaries/overlooked-ida-b-wells.html,0
594c99607c459f257c1ab8e1,b'Jordan Spieth Shoots a 63 to Lead the Travelers Championship',"b'Spieth had eight birdies and a bogey in his seven-under round, as he took a one-shot edge over Johnson Wagner and Brett Stegmaier.'",https://www.nytimes.com/2017/06/23/sports/jordan-spieth-shoots-a-63-to-lead-the-travelers-championship.html,1065
590bfb4b7c459f24986ddd77,"b'In His Return, Dustin Johnson Is Satisfied With a 70'","b'Johnson, who was knocked out of the Masters by a fall, hit plenty of greens but few putts in the first round of the Wells Fargo Championship.'",https://www.nytimes.com/2017/05/05/sports/dustin-johnson-return-wells-fargo-championship.html,954
58d5f8e37c459f24986d6599,b'Dustin Johnson and Phil Mickelson Cruise at Match Play',"b'Johnson had led all 46 holes he has played at the Dell Technologies Match Play in Austin, Tex. Mickelson has done the same on 41 of 42. Next up is single elimination.'",https://www.nytimes.com/2017/03/25/sports/dustin-johnson-and-phil-mickelson-cruise-at-match-play.html,1007
59014abb7c459f24986dc539,b'Zurich Classic Turns to Team Play as a Jolt to PGA Tour Routine',"b'A tour staple since 1938, the event has switched from a traditional stroke-play event to a two-man team format as a way to increase player and fan interest.'",https://www.nytimes.com/2017/04/26/sports/golf/pga-tour-team-golf-zurich-open.html,1087
5ad365e8068401528a2a8c96,"b'Trump Blasts Comey in Barrage of Tweets, Calling Him \xe2\x80\x98Slippery\xe2\x80\x99'",b'President Trump on Sunday delivered a series of scathing tweets ahead of the former F.B.I. director James Comey\xe2\x80\x99s appearance on ABC News.',https://www.nytimes.com/2018/04/15/us/politics/trump-comey-tweets.html,550
59400d3c7c459f257c1a9aa0,"b'The U.S. Open at Erin Hills: One Man\xe2\x80\x99s Dream, Realized'","b'The selection of Erin Hills Golf Club could not have happened without the obsessive dream of its former owner, Bob Lang.'",https://www.nytimes.com/2017/06/13/sports/golf/us-open-erin-hills-bob-lang.html,1420
5944634f7c459f257c1aa6ae,"b'U.S. Open Course Proves Welcoming, Except for Top 3 Golfers'","b'Dustin Johnson, Rory McIlroy and Jason Day all missed the cut at Erin Hills, while much of the rest of the field enjoyed low scores through the first two rounds.'",https://www.nytimes.com/2017/06/16/sports/golf/us-open-erin-hills-second-round-paul-casey.html,1076
5ad3a684068401528a2a8cfd,"b'Comey, in Interview, Calls Trump \xe2\x80\x98Morally Unfit\xe2\x80\x99 and \xe2\x80\x98Stain\xe2\x80\x99 on All Around Him'","b'ABC News interviewed James B. Comey, the former F.B.I. director, as he uses a publicity blitz for his memoir to raise alarms about Mr. Trump.'",https://www.nytimes.com/2018/04/15/us/politics/comey-interview-trump.html,1897
5948a4c57c459f257c1aadb7,b'Cleveland Cavaliers Cut Ties With General Manager David Griffin',"b'The team\xe2\x80\x99s owner said the contract of Griffin, who oversaw one N.B.A. title and three straight trips to the finals, would not be extended.'",https://www.nytimes.com/2017/06/20/sports/cleveland-cavaliers-cut-ties-with-general-manager-david-griffin.html,718
59474e9f7c459f257c1aaa6a,b'Rockie\xe2\x80\x99s Game-Winning Homer Completes Cycle Against the Giants',b'Nolan Arenado hit a three-run homer in the bottom of the ninth as Colorado rallied to defeat San Francisco and finish off a four-game sweep.',https://www.nytimes.com/2017/06/19/sports/rockies-game-winning-homer-completes-cycle-against-the-giants.html,849
5a6a861d10f40f00018bdcba,b'Lawsuit on Trump Emoluments Violations Gains Traction in Court',"b'In a hearing on Thursday, the judge seemed unwilling to toss out a lawsuit alleging the president is violating the Constitution by continuing to own his businesses.'",https://www.nytimes.com/2018/01/25/us/politics/trump-emoluments-lawsuit.html,625
5a89873c10f40f00018c1ac3,b'Trump\xe2\x80\x99s Evolution From Relief to Fury Over the Russia Indictment',b'The president unleashed a two-day Twitter tirade that was unusually angry and defiant even by his standards.',https://www.nytimes.com/2018/02/18/us/politics/trump-blames-obama-and-democrats-for-failing-to-stop-russian-meddling.html,1314
584093e57c459f2525d0f69b,"b'Tiger Woods Shows Some Magic, Then Shows Some Rust'","b'In his first competitive round in over a year, Woods birdied four of his first eight holes, then had two double-bogeys and a bogey after the turn to finish one over par.'",https://www.nytimes.com/2016/12/01/sports/tiger-woods-hero-world-challenge-bahamas.html,1095
58d6d7f67c459f24986d66b1,"b'Andorra Ends 11 Years of Losses, With a Tie'",b'Andorra had lost 58 straight competitive games before its 0-0 draw with the Faroe Islands in a World Cup qualifier.',https://www.nytimes.com/2017/03/25/sports/upstart-oregon-upsets-maryland-a-no-3-seed.html,942
5ad07509068401528a2a87d1,b'Trevor Noah Hammers Congress for Dependence on Facebook\xe2\x80\x99s Cash',"b'On \xe2\x80\x9cThe Daily Show,\xe2\x80\x9d Mr. Noah said that Congress handles Facebook \xe2\x80\x9cthe way rich white people punish their kids.\xe2\x80\x9d'",https://www.nytimes.com/2018/04/13/arts/television/trevor-noah-congress-facebook-regulation.html,735
5917aade7c459f24986df748,b'Unforgiving Course Inflates Scores at the Players Championship',b'A blustery southern wind brought havoc to the third round at T.P.C. Sawgrass. J. B. Holmes and Kyle Stanley headed into the final round atop the leaderboard.',https://www.nytimes.com/2017/05/13/sports/golf/the-players-championship-third-round-jb-holmes-kyle-stanley.html,556
59dbace87c459f246b62da09,b'Google Finds Accounts Connected to Russia Bought Election Ads',"b'The search giant is facing increased scrutiny over its role in the 2016 presidential campaign, and is one of a number of internet companies being examined.'",https://www.nytimes.com/2017/10/09/technology/google-russian-ads.html,1008
5a29113d7c459f246b6395bb,b'Road to Recovery ',"b'In the aftermath of the death of our son, we felt sad, and proud \xe2\x80\x94 and empty. So, as a family, we tried to find ourselves on the open road.'",https://www.nytimes.com/2017/12/07/travel/road-trip-family-grief.html,2741
566e402e38f0d83e10be1504,"b'Paid Notice: Deaths  ROTHSCHILD, WILLIAM B.'","b'ROTHSCHILD--William B.,of Rancho Mirage, CA, formerly of Maplewood, NJ, passed away at his home in Rancho Mirage, on Wednesday, November 25th at the age of 98. Bill Rothschild leaves his wife, Beverly Rothschild, his sons, Mark and Jeffrey Rothsch...'",https://query.nytimes.com/gst/fullpage.html?res=9401E6DD113AF935A35751C1A9639D8B63,218
598a30d87c459f246b61d599,"b'Vowing Again to Tackle Opioid Crisis, Trump Faults His Predecessor'","b'The president met with top advisers at his New Jersey golf club to discuss the drug overdose problem, but offered no specific initiatives to stem the tide.'",https://www.nytimes.com/2017/08/08/us/politics/trump-opioid-crisis.html,1077
5667a83338f0d8780c278118,"b'Paid Notice: Deaths  ROTHSCHILD, WILLIAM B.'","b'ROTHSCHILD--William B.,of Rancho Mirage, CA, formerly of Maplewood, NJ, passed away at his home in Rancho Mirage, on Wednesday, November 25th at the age of 98. Bill Rothschild leaves his wife, Beverly Rothschild, his sons, Mark and Jeffrey Rothsch...'",https://query.nytimes.com/gst/fullpage.html?res=9907E3D6103AF932A35751C1A9639D8B63,234
59557be37c459f257c1acca3,b'I\xe2\x80\x99ve Overestimated Donald Trump',b'Shouldn\xe2\x80\x99t he have been in meetings instead of tweeting about Mika Brzezinski?',https://www.nytimes.com/2017/06/29/opinion/ive-overestimated-donald-trump.html,412
598baef57c459f246b61d905,b'North Korea Says It Might Fire Missiles Into Waters Near Guam',"b'Gen. Kim Rak-gyom, commander of North Korean missile units, said the launching of missiles would be a warning to the United States.'",https://www.nytimes.com/2017/08/09/world/asia/north-korea-missiles-guam.html,650
5991a9cd7c459f246b61e39f,b'New Outcry as Trump Rebukes Charlottesville Racists 2 Days Later',"b'President Trump bowed to pressure that he personally condemn white supremacists who incited violence in Virginia, but neither supporters nor critics were satisfied.'",https://www.nytimes.com/2017/08/14/us/politics/trump-charlottesville-protest.html,1489
5a395b227c459f246b63bdd0,b'The Year in Pictures 2017',b'Photographs hold the power to clarify in tumultuous times.',https://www.nytimes.com/interactive/2017/12/19/sunday-review/2017-year-in-pictures.html,0
598f27677c459f246b61e030,b'Man Charged After White Nationalist Rally in Charlottesville Ends in Deadly Violence',"b'Protests of a plan to remove a statue of a Confederate general led to clashes that left at least one person dead and 34 others injured, officials said.'",https://www.nytimes.com/2017/08/12/us/charlottesville-protest-white-nationalist.html,1839
5588b80538f0d822a0da2bbe,b'Jordan Spieth Avoids Sting and Creates Buzz',"b'Spieth, an American, tamed Chambers Bay Golf Course with his B-plus game, and he now heads to the British Open.'",https://www.nytimes.com/2015/06/23/sports/from-an-outcome-out-of-his-hands-to-the-world-at-his-fingertips.html,1112
5801b68b7c459f6063989dad,b'Mourning Thailand Asks to Move World Cup Qualifier',b'The Football Association of Thailand (FAT) is seeking to move the home World Cup qualifier against Australia on Nov. 15 out of the country amid mourning for the death of King Bhumibol Adulyadej.',https://www.nytimes.com/reuters/2016/10/15/world/asia/15reuters-soccer-worldcup-thailand.html,0
58541eba7c459f2525d1249e,b'The Best and Latest in Crime Fiction',b'There\xe2\x80\x99s a perverse symmetry to the way things work in Federico Axat\xe2\x80\x99s mind-bending psychological thriller \xe2\x80\x9cKill the Next One.\xe2\x80\x9d',https://www.nytimes.com/2016/12/16/books/review/the-best-and-latest-in-crime-fiction.html,908
54fa5a3438f0d852c169ad9e,"b'After Rory McIlroy\xe2\x80\x99s Shot Drops Into Water, His 3-Iron Suffers the Same Fate'","b'McIlroy, the world No. 1, overcame the lost ball and his lost temper to card a two-under 70 that left him eight strokes off the lead.'",https://www.nytimes.com/2015/03/07/sports/golf/after-rory-mcilroys-shot-drops-into-water-his-3-iron-suffers-the-same-fate.html,535
54f914fa38f0d81f0d7a61d3,"b'Back to a Short Putter, Adam Scott Is Happy With the Results'","b'For the first time in four years and 83 worldwide starts, Scott used a short putter in his round of two-under 70 at the World Golf Championships event at Doral.'",https://www.nytimes.com/2015/03/06/sports/golf/back-to-a-short-putter-adam-scott-is-happy-with-the-results.html,811
540b577438f0d85e13e4c2e3,b'Challenging the President ... but Only on the Golf Course',"b'Marvin Nicholson, the White House travel director, who has played golf with the president about 140 times, rounds out the president&#8217;s foursomes and soothes his frayed feelings.'",https://www.nytimes.com/2014/09/07/us/challenging-the-president-but-only-on-the-golf-course.html,1511
58a75cac7c459f2525d1d283,b'How to Fill Out Your Tax Return Like a Pro',"b""Step-by-step, here's a guide to completing your entire income tax form, with insights that can help you save money, whether you use software, do the return by hand or rely on a professional. """,https://www.nytimes.com/2017/02/17/business/yourtaxes/tax-return-form-1040.html,2070
58cd0b647c459f247805c962,b'Door-Busting Drug Raids Leave a Trail of Blood',"b'Using SWAT officers to storm into homes to execute search warrants has led time and again to avoidable deaths, gruesome injuries and costly legal settlements.'",https://www.nytimes.com/interactive/2017/03/18/us/forced-entry-warrant-drug-raid.html,0
589aec507c459f2525d1b0b1,"b'Her Team Is 0-24, but She Might Deserve Coach of the Year Honors'","b'Financial travails, sports setbacks and negative publicity dog Chicago State as it seeks to recover, reform and redefine itself athletically and academically.'",https://www.nytimes.com/2017/02/08/sports/as-chicago-state-struggles-on-court-perception-is-biggest-foe.html,2291
57eacb437c459f227dbadbd0,"b""RYDER CUP '16: Capsules of the American Players at Hazeltine""","b'A look at the U.S. team in the 41st Ryder Cup on Sept. 30-Oct. 2 at Hazeltine National in Chaska, Minnesota. Players are listed in the order they made the team.'",https://www.nytimes.com/aponline/2016/09/27/sports/golf/ap-glf-ryder-cup-us-capsules.html,0
